Harga_Asli,kecamatan,bedroom,bathrooms,jumlah_guest_toilet,list_facilities,lantai,area_digunakan,luas_tanah,latitude,longitude
1400000000.0,Gedangan,3,2,1,"Garasi, Listrik, Fully fenced, Air, Sebagian perabotan",2,90,90,-7.39499401,112.72666539
1100000000.0,Sedati,3,2,0,"AC, Listrik, Halaman",2,82,100,-7.3715178,112.7776958
564000000.0,Sukodono,2,1,1,"Garasi, AC, Dapur terpadu, Kabel video, Ruang layanan, Lemari pakaian bawaan, Air, Rubanah, Fully fenced, Internet, Pemanasan, Pemandangan panorama, Halaman, Tangki air, Ruang kantor, Listrik, Teras, Wifi",1,36,72,-7.41033202,112.69421909
600000000.0,Sukodono,2,1,0,Sebagian perabotan,1,45,6,-7.40888442,112.69653182
640000000.0,Candi,2,1,1,"Garasi, AC, Pemanasan, Jacuzzi, Kabel video, Ruang layanan, Alarm, Perapian, Air, Rubanah, Teras, Fully fenced, Internet, Dapur lengkap, Dapur terpadu, Pemandangan panorama, Halaman, Tangki air, Lemari pakaian bawaan, Ruang kantor, Listrik, Tanpa perabotan, Deck, Wifi",1,38,72,-7.460157,112.6860198
530000000.0,Sedati,2,1,1,"Garasi, AC, Pemandangan panorama, Halaman, Lemari pakaian bawaan, Air, Teras, Fully fenced, Internet, Dapur terpadu, Kabel video, Tangki air, Ruang kantor, Listrik, Deck, Wifi",1,36,72,-7.3670969,112.8077818
375000000.0,Krian,2,1,1,"Garasi, AC, Pemandangan panorama, Halaman, Lemari pakaian bawaan, Air, Tanpa perabotan, Deck, Wifi, Internet, Dapur terpadu, Kabel video, Alarm, Ruang kantor, Listrik, Teras, Fully fenced",1,36,72,-7.4035807,112.5985785
800000000.0,Waru,4,5,0,"Halaman, Listrik, Teras, Air, Tanpa perabotan, Fully fenced",1,90,102,-7.345331,112.7739507
875000000.0,Sidoarjo,2,1,2,"Garasi, Ruang layanan, Ruang kantor, Listrik, Teras, Halaman, Tangki air, Air, Tanpa perabotan, Fully fenced",2,112,98,-7.4527332,112.7376059
485000000.0,Buduran,2,1,1,"Garasi, AC, Pemandangan panorama, Lemari pakaian bawaan, Air, Tanpa perabotan, Deck, Wifi, Internet, Dapur terpadu, Halaman, Ruang kantor, Listrik, Teras, Fully fenced",1,40,75,-7.4281,112.7234
750000000.0,Gedangan,2,1,0,"Garasi, AC, Halaman, Air, Sebagian perabotan, Wifi, Internet, Dapur lengkap, Ruang layanan, Listrik, Teras",1,65,90,-7.3850773,112.7531193
390000000.0,Sukodono,3,1,1,"Garasi, Pemandangan panorama, Listrik, AC, Halaman, Tanpa perabotan",1,42,84,-7.41103853,112.68254913
375000000.0,Krian,2,1,1,"Garasi, Halaman, Tanpa perabotan, Pemandangan panorama, Listrik",1,37,72,-7.39687685,112.61009395
600000000.0,Sukodono,2,2,2,"Garasi, Tanpa perabotan",1,37,72,-7.39147691,112.70147245
750000000.0,Sukodono,2,2,2,"Dapur lengkap, Pemandangan panorama, Ruang layanan, Berperabot lengkap, Dapur terpadu, Halaman, Lemari pakaian bawaan, Teras",2,75,75,-7.3953751,112.6854713
100000000.0,Sidoarjo,3,1,0,"Air, Tanpa perabotan, Listrik",1,60,181,-7.4355986,112.6612219
1500000000.0,Gedangan,5,2,0,"Garasi, Dapur lengkap, AC, Sebagian perabotan",1,100,195,-7.3885665,112.7323259
330000000.0,Prambon,4,1,0,"Air, Tanpa perabotan, Listrik, Teras",1,160,765,-7.4607526,112.5826176
365000000.0,Jabon,3,1,0,"Air, Teras, Listrik",1,250,250,-7.572655,112.7680968
256000000.0,Jabon,4,1,0,"Air, Tanpa perabotan, Listrik, Teras",2,150,97,-7.5491177,112.7201178
1960000000.0,Candi,4,3,3,"Garasi, AC, Dapur lengkap, Tangki air, Listrik, Teras, Internet, Balkon, Pemandangan panorama, Air, Berperabot lengkap",3,138,108,-7.4584834,112.70056
950000000.0,Candi,3,2,2,"Garasi, Halaman, Internet, Tanpa perabotan",2,90,90,-7.48448617,112.72538368
250000000.0,Candi,2,1,1,Tidak Ada,2,80,60,-7.48588066,112.74769597
1890000000.0,Candi,3,3,3,"Internet, Balkon, Halaman, Berperabot lengkap, AC, Dapur lengkap, Air",2,91,126,-7.4622498,112.6958457
750000000.0,Gedangan,2,1,0,"Garasi, Dapur terpadu, Air, Tanpa perabotan, AC, Tangki air, Listrik, Teras",1,65,90,-7.386163,112.7499239
375000000.0,Krian,2,1,1,"Dapur terpadu, Air, Fully fenced, Halaman, Teras",1,36,72,-7.4035807,112.5985785
1930000000.0,Candi,3,3,3,"Garasi, Balkon, Air, Teras, Internet, Halaman, Tanpa perabotan, Fully fenced",2,119,162,-7.4584834,112.70056
691000000.0,Sukodono,2,2,2,"Garasi, Halaman, Tanpa perabotan, Internet, Listrik",2,56,90,-7.3914287,112.6988252
585000000.0,Sukodono,2,1,1,"Listrik, Tanpa perabotan",1,40,72,-7.408064,112.6943559
1750000000.0,Gedangan,4,4,0,"Garasi, AC, Halaman, Air, Berperabot lengkap, Wifi, Internet, Dapur lengkap, Ruang layanan, Listrik, Teras",2,104,90,-7.3850773,112.7531193
1700000000.0,Waru,4,2,0,"Garasi, Dapur lengkap, Ruang layanan, Listrik, Teras, Internet, Halaman, Air, Tanpa perabotan, Wifi",2,130,150,-7.3434451,112.7685874
2240000000.0,Sidoarjo,3,3,0,"Garasi, Balkon, Halaman, Air, Sebagian perabotan, Fully fenced, Internet, Dapur lengkap, Tangki air, Listrik, Teras",2,190,190,-7.4501427,112.6950608
600000000.0,Wonoayu,3,2,0,"Pemandangan panorama, Tanpa perabotan, Halaman",105,95,105,-7.44593044,112.65272129
600870000.0,Waru,2,1,1,"Garasi, Tanpa perabotan, Listrik",1,40,50,-7.3402008,112.7625753
349990000.0,Sidoarjo,3,1,0,"Internet, Tanpa perabotan, Air",1,105,105,-7.4585763,112.7262956
250000000.0,Wonoayu,2,1,1,"Garasi, Tanpa perabotan, Air",1,36,60,-7.446138,112.6514882
600000000.0,Candi,2,1,1,"Garasi, Berperabot lengkap, Air",1,45,91,-7.4578412,112.6839275
400000000.0,Sukodono,2,1,1,"Garasi, Sebagian perabotan, Air",1,45,90,-7.394061,112.6738809
2600000000.0,Waru,3,3,0,Berperabot lengkap,2,150,135,-7.3432711,112.7683327
540500000.0,Sidoarjo,2,1,1,"Garasi, AC, Dapur lengkap, Jacuzzi, Kabel video, Ruang layanan, Lemari pakaian bawaan, Perapian, Air, Rubanah, Teras, Fully fenced, Internet, Balkon, Dapur terpadu, Pemandangan panorama, Halaman, Alarm, Gas alam, Ruang kantor, Listrik, Sebagian perabotan, Deck, Wifi",1,45,78,-7.44977187,112.70154957
550000000.0,Sidoarjo,2,2,0,Tanpa perabotan,1,60,90,-7.4497718,112.7015495
790000000.0,Gedangan,8,8,8,"Garasi, AC, Halaman, Air, Sebagian perabotan, Wifi, Internet, Kabel video, Tangki air, Listrik, Fully fenced",2,192,96,-7.3931554,112.7137227
1200000000.0,Waru,2,3,0,Tanpa perabotan,1,130,150,-7.3517813,112.7846068
500000000.0,Candi,2,1,0,"Garasi, Kabel video, Air, Tanpa perabotan, Wifi, Internet, Halaman, Listrik, Fully fenced",1,36,85,-7.4954581,112.7172708
825000000.0,Sidoarjo,3,2,0,Sebagian perabotan,1,120,200,-7.4538538,112.7076869
490000000.0,Sedati,2,1,1,"Garasi, Dapur terpadu, Kabel video, Ruang layanan, Alarm, Perapian, Listrik, Tanpa perabotan, Wifi, Internet, Pemandangan panorama, Halaman, Tangki air, Gas alam, Air, Rubanah, Fully fenced",1,77,77,-7.3987466,112.7999127
890000000.0,Gedangan,4,2,0,Tidak Ada,1,90,135,-7.3885665,112.7323259
522000000.0,Taman,2,1,0,Sebagian perabotan,1,60,90,-7.3730239,112.6471451
915000000.0,Waru,3,2,2,"Balkon, Listrik, Deck, Air, Sebagian perabotan, Wifi",2,90,90,-7.3668722,112.7359958
499000000.0,Taman,3,1,1,"Air, Tanpa perabotan, Listrik, Fully fenced",1,84,84,-7.3659469,112.7076701
649200000.0,Buduran,4,2,2,"Internet, Listrik, Air, Tanpa perabotan",2,292,292,-7.4213829,112.7047843
200000000.0,Candi,2,2,2,"Internet, Listrik, Air, Tanpa perabotan",1,73,73,-7.4867001,112.7107433
1410000000.0,Gedangan,3,2,2,"Air, Tanpa perabotan, Listrik",2,240,240,-7.3784822,112.7365884
1380000000.0,Gedangan,3,3,3,"Internet, Air, Tanpa perabotan, Halaman, Listrik",1,300,300,-7.3885636,112.732315
490000000.0,Taman,3,2,2,"Internet, Listrik, Air, Tanpa perabotan",1,150,150,-7.3672397,112.7019466
1320000000.0,Buduran,3,3,3,"Internet, Listrik, Air, Tanpa perabotan",2,180,180,-7.4358123,112.6950017
599000000.0,Taman,4,2,0,"Listrik, Fully fenced",1,100,117,-7.3654212,112.7087058
475000000.0,Sidoarjo,2,1,0,"Listrik, Tanpa perabotan",1,60,90,-7.45404378,112.72975836
775000000.0,Waru,3,1,1,"Air, Tanpa perabotan, Listrik, Fully fenced",1,120,120,-7.3480732,112.7539777
575000000.0,Taman,3,1,0,"Garasi, Air",1,84,84,-7.3654212,112.7087058
610000000.0,Buduran,3,1,1,"Garasi, Tangki air, Listrik, Teras, Ruang layanan, Air, Tanpa perabotan",1,105,105,-7.42024,112.73192
950000000.0,Sukodono,2,1,0,"Garasi, Tangki air, Listrik, Halaman, Air, Wifi",1,80,202,-7.3673611,112.7042937
775000000.0,Waru,3,1,1,"Garasi, Halaman, Air, Tanpa perabotan, AC, Tangki air, Listrik, Wifi",1,100,120,-7.34506052,112.74935525
400000000.0,Sedati,2,1,0,Tidak Ada,1,36,90,-7.4169222,112.7740856
585000000.0,Taman,3,2,0,"Garasi, AC, Tangki air, Listrik, Teras, Internet, Halaman, Air, Tanpa perabotan, Wifi",1,110,56,-7.3682573,112.7077638
975000000.0,Waru,4,2,2,"Garasi, Air, Tanpa perabotan, Wifi, Balkon, Listrik, Deck",2,185,98,-7.36466144,112.73427051
1650000000.0,Sidoarjo,4,2,2,"Garasi, Air, AC, Listrik",1,160,135,-7.4488941,112.7016046
969000000.0,Candi,3,2,0,"Garasi, Dapur terpadu, Kabel video, Listrik, Teras, Internet, Pemandangan panorama, Air, Tanpa perabotan, Wifi",2,69,90,-7.4578412,112.6839275
600000000.0,Buduran,6,3,3,"Garasi, Air, Tanpa perabotan, Balkon, Listrik, Deck",2,120,120,-7.443083,112.7029373
890000000.0,Waru,3,3,0,Sebagian perabotan,2,200,150,-7.3652174,112.7343734
1500000000.0,Sidoarjo,3,2,0,"Garasi, Air, Tanpa perabotan, Tangki air, Listrik, Fully fenced",1,100,192,-7.44726655,112.69595079
540500000.0,Sedati,2,1,1,"Garasi, AC, Dapur lengkap, Kabel video, Tangki air, Air, Sebagian perabotan, Deck, Internet, Balkon, Dapur terpadu, Halaman, Alarm, Listrik, Teras, Wifi",1,45,78,-7.3717382,112.76373357
545000000.0,Tulangan,2,1,1,"Garasi, Dapur lengkap, Kabel video, Ruang layanan, Lemari pakaian bawaan, Air, Sebagian perabotan, Wifi, AC, Dapur terpadu, Halaman, Alarm, Perapian, Listrik, Fully fenced",1,60,90,-7.4546837,112.6497945
715000000.0,Sukodono,3,2,0,"Garasi, Balkon, Kabel video, Air, Tanpa perabotan, Internet, Dapur lengkap, Halaman, Listrik, Fully fenced",2,90,90,-7.4197177,112.6846081
1200000000.0,Buduran,3,2,2,"Garasi, Dapur lengkap, Dapur terpadu, Halaman, Gas alam, Air, Sebagian perabotan, Internet, Pemanasan, Kabel video, Lemari pakaian bawaan, Ruang kantor, Listrik, Wifi",1,145,200,-7.4404444,112.7155016
1790000000.0,Waru,22,6,0,Tidak Ada,2,400,200,-7.3588392,112.7583752
674000000.0,Waru,3,2,0,"Garasi, Tanpa perabotan, Halaman",1,70,90,-7.3399267,112.7562893
795000000.0,Taman,2,1,0,Tidak Ada,1,52,72,-7.374592,112.6395609
5800000000.0,Waru,6,4,4,"Tanpa perabotan, Fully fenced",2,400,516,-7.3495314,112.7295359
500000000.0,Buduran,3,2,0,"Garasi, Halaman, Air, Tanpa perabotan, AC, Tangki air, Listrik, Wifi",1,70,108,-7.436595,112.694927
850000000.0,Buduran,2,1,1,Tanpa perabotan,1,75,105,-7.4288422,112.6956863
451000000.0,Buduran,2,1,1,"Garasi, Halaman, Listrik, Wifi, Internet, Air, Tanpa perabotan",1,46,78,-7.425129,112.7230909
452000000.0,Buduran,2,1,1,"Garasi, Halaman, Listrik, Wifi, Internet, Air, Tanpa perabotan",1,46,79,-7.4257956,112.7229641
595000000.0,Sidoarjo,2,1,1,"Garasi, Listrik, Air, Tanpa perabotan",1,91,91,-7.4490842,112.6824377
594000000.0,Sidoarjo,2,1,1,"Garasi, Listrik, Air, Tanpa perabotan",1,91,91,-7.4490842,112.6824377
593000000.0,Sidoarjo,2,1,1,"Garasi, Listrik, Air, Tanpa perabotan",1,91,91,-7.4490842,112.6824377
592000000.0,Sidoarjo,2,1,1,"Garasi, Listrik, Air, Tanpa perabotan",1,91,91,-7.4490842,112.6824377
591000000.0,Sidoarjo,2,1,1,"Garasi, Listrik, Air, Tanpa perabotan",1,91,91,-7.44488422,112.67302025
590000000.0,Sidoarjo,2,1,1,"Garasi, Listrik, Air, Tanpa perabotan",1,91,91,-7.4490842,112.6824377
630000000.0,Tulangan,3,3,3,"Garasi, Halaman, Listrik, Teras, Wifi, Internet, Air, Tanpa perabotan, Fully fenced",1,228,228,-7.4444527,112.63063028
631000000.0,Tulangan,3,3,3,"Garasi, Air, Tanpa perabotan, Fully fenced, Halaman, Listrik, Teras, Wifi",1,228,228,-7.4812926,112.6468606
634000000.0,Tulangan,3,3,3,"Garasi, Listrik, Teras, Air, Tanpa perabotan, Fully fenced",1,228,228,-7.4446995,112.6306427
635000000.0,Tulangan,3,3,3,"Garasi, Air, Tanpa perabotan, Fully fenced, Halaman, Listrik, Teras",1,228,228,-7.4446995,112.6306427
636000000.0,Tulangan,3,3,3,"Garasi, Air, Tanpa perabotan, Fully fenced, Halaman, Listrik, Teras",1,228,228,-7.45667206,112.63637792
350000000.0,Candi,2,1,1,"Garasi, Halaman, Listrik, Internet, Air, Tanpa perabotan",1,60,90,-7.4777576,112.7313755
633000000.0,Tulangan,3,3,3,"Garasi, Air, Tanpa perabotan, Fully fenced, Halaman, Listrik, Teras",1,228,228,-7.4446995,112.6306427
632000000.0,Tulangan,3,3,3,"Garasi, Air, Tanpa perabotan, Internet, Listrik, Fully fenced",1,228,228,-7.44399425,112.63086129
300000000.0,Taman,2,1,0,Tanpa perabotan,1,72,72,-7.3589157,112.6810879
1090000000.0,Waru,3,2,2,"Balkon, Listrik, Teras, Air, Sebagian perabotan",2,130,90,-7.3503078,112.7674661
2450000000.0,Sidoarjo,5,4,4,"Garasi, AC, Dapur lengkap, Dapur terpadu, Pemandangan panorama, Halaman, Tangki air, Lemari pakaian bawaan, Perapian, Air, Rubanah, Teras, Fully fenced, Internet, Balkon, Pemanasan, Jacuzzi, Kabel video, Ruang layanan, Alarm, Gas alam, Ruang kantor, Listrik, Sebagian perabotan, Deck, Wifi",2,450,302,-7.44011612,112.70100831
1800000000.0,Waru,5,3,3,"Garasi, Listrik, Air, Sebagian perabotan",1,230,210,-7.3503078,112.7674661
695000000.0,Taman,2,1,1,"AC, Tangki air, Wifi, Halaman, Sebagian perabotan",2,80,66,-7.36625948,112.70658743
500000000.0,Sedati,2,1,1,Tanpa perabotan,1,36,60,-7.36823624,112.80762658
600000000.0,Sukodono,2,1,1,Tanpa perabotan,1,45,75,-7.41037491,112.69608054
780000000.0,Taman,2,2,1,"Kabel video, Tanpa perabotan, Listrik, Wifi",1,100,136,-7.3591519,112.709069
475000000.0,Candi,2,2,1,Tidak Ada,1,102,102,-7.48724258,112.72375289
525000000.0,Sidoarjo,2,1,0,"Internet, Halaman, Listrik, Wifi, AC, Air, Tanpa perabotan",1,112,112,-7.44427949,112.67682899
1150000000.0,Waru,3,2,1,Tanpa perabotan,1,180,180,-7.3517813,112.7846068
70000000.0,Taman,3,2,0,Tanpa perabotan,1,75,100,-7.3659072,112.7111417
800000000.0,Sidoarjo,10,10,0,"Internet, Kabel video, Listrik, Teras, Fully fenced, Balkon, Air, Berperabot lengkap, Deck, Wifi",2,240,120,-7.412324,112.5378369
1350000000.0,Taman,3,2,0,Tanpa perabotan,1,60,290,-7.36865088,112.67462958
400000000.0,Jabon,2,1,0,"Garasi, Tanpa perabotan",1,40,75,-7.5411,112.7309
1650000000.0,Sidoarjo,3,2,2,"Garasi, Balkon, Ruang layanan, Air, Sebagian perabotan, AC, Dapur lengkap, Tangki air, Listrik, Teras",2,140,90,-7.4462352,112.7178195
3500000000.0,Waru,10,10,10,"Garasi, Balkon, Ruang layanan, Air, Berperabot lengkap, Deck, AC, Dapur lengkap, Tangki air, Listrik, Teras",3,650,366,-7.35098,112.72223
750000000.0,Taman,2,1,1,"Garasi, Dapur lengkap, Air, Sebagian perabotan, AC, Tangki air, Listrik, Teras",1,91,91,-7.3599061,112.7089609
399000000.0,Buduran,2,1,0,Tanpa perabotan,2,40,40,-7.425129,112.7230909
410000000.0,Taman,2,1,0,Tanpa perabotan,1,41,81,-7.3589157,112.6810879
1090000000.0,Waru,4,2,0,Tidak Ada,1,150,150,-7.3652174,112.7343734
1250000000.0,Sidoarjo,2,1,0,"Garasi, Tanpa perabotan, Internet",1,125,144,-7.4464,112.6933
500000000.0,Waru,4,1,0,Tanpa perabotan,1,60,90,-7.3584727,112.7566227
625000000.0,Sukodono,3,1,0,Tanpa perabotan,1,65,90,-7.3831573,112.6883969
590000000.0,Sidoarjo,2,2,2,Tanpa perabotan,2,66,78,-7.4245342,112.6815738
450000000.0,Sidoarjo,2,1,0,"Garasi, Balkon, Air, Tanpa perabotan, Deck, Wifi, Internet, Gas alam, Listrik, Teras, Fully fenced",1,103,84,-7.44011612,112.70100831
1400000000.0,Waru,4,2,2,"Garasi, Kabel video, Tangki air, Tanpa perabotan, AC, Halaman, Air, Wifi",1,180,200,-7.34506052,112.74935525
365000000.0,Sedati,2,1,0,"Halaman, Listrik, Air, Tanpa perabotan",1,60,60,-7.40573552,112.76139334
1000000000.0,Sidoarjo,3,3,2,"Garasi, AC, Dapur lengkap, Halaman, Teras, Internet, Balkon, Kabel video, Sebagian perabotan, Setengah terpisah",2,96,96,-7.459435,112.709638
450000000.0,Buduran,2,1,1,"Garasi, Pemandangan panorama, Air, Tanpa perabotan, Internet, Halaman, Listrik, Wifi",1,45,78,-7.4218622,112.7532509
450000000.0,Buduran,2,1,1,"Garasi, Pemandangan panorama, Air, Tanpa perabotan, Internet, Halaman, Listrik, Wifi",1,45,78,-7.425129,112.7230909
550000000.0,Sukodono,2,1,1,Tanpa perabotan,1,80,90,-7.41997638,112.68392745
625000000.0,Sukodono,2,1,0,Tanpa perabotan,1,80,96,-7.3935594,112.6985145
1400000000.0,Waru,4,2,0,"Garasi, Tanpa perabotan",1,180,200,-7.347262,112.7530496
700000000.0,Sukodono,3,1,1,Tanpa perabotan,1,100,112,-7.394061,112.6738809
450000000.0,Sidoarjo,5,5,0,Tanpa perabotan,1,80,99,-7.4582209,112.71255098
690000000.0,Gedangan,2,1,1,"Air, Listrik",1,70,90,-7.391717,112.7306136
395000000.0,Candi,2,1,1,"Garasi, Balkon, Kabel video, Listrik, Teras, Wifi, Internet, Dapur lengkap, Halaman, Tanpa perabotan, Fully fenced",1,60,75,-7.4588931,112.6995701
1880000000.0,Gedangan,5,3,3,"Garasi, AC, Dapur lengkap, Ruang layanan, Air, Berperabot lengkap, Deck, Internet, Balkon, Halaman, Tangki air, Listrik, Teras",2,200,195,-7.386163,112.7499239
2300000000.0,Waru,4,2,0,"Balkon, Air, Tanpa perabotan, Tangki air, Listrik, Fully fenced",3,260,180,-7.3399267,112.7562893
70000000.0,Waru,3,2,2,Tanpa perabotan,2,240,120,-7.34869667,112.76591018
1750000000.0,Waru,5,3,0,Tanpa perabotan,1,200,165,-7.3645565,112.73553
800000000.0,Tulangan,3,2,0,Tanpa perabotan,1,154,94,-7.454684,112.649794
800000000.0,Sidoarjo,3,2,2,"Garasi, Halaman, Air, Sebagian perabotan, Balkon, Tangki air, Listrik, Teras",2,100,90,-7.4522507,112.6944735
500000000.0,Sidoarjo,2,1,1,"Garasi, Ruang layanan, Air, Tanpa perabotan, AC, Tangki air, Listrik, Teras",1,84,84,-7.45347914,112.69806428
425000000.0,Sedati,2,1,0,"Halaman, Listrik, Air, Tanpa perabotan",1,50,84,-7.40573552,112.76139334
305000000.0,Gedangan,2,1,0,Tanpa perabotan,1,41,90,-7.3896762,112.7279598
850000000.0,Taman,3,2,0,"Garasi, Tangki air, Wifi, AC, Air",2,98,67,-7.34441775,112.70703234
1200000000.0,Tulangan,3,2,0,Tidak Ada,2,150,112,-7.4726134,112.6675398
1100000000.0,Buduran,4,2,2,"Garasi, Ruang layanan, Gas alam, Listrik, Teras, AC, Tangki air, Air, Sebagian perabotan",1,150,150,-7.4314275,112.7103755
625000000.0,Sidoarjo,2,1,0,"Air, Listrik",1,70,94,-7.4540491,112.7066448
1400000000.0,Tulangan,3,2,0,Tanpa perabotan,1,160,150,-7.472613,112.66754
9000000000.0,Sidoarjo,5,3,0,Tanpa perabotan,1,433,376,-7.4501427,112.6950608
1400000000.0,Waru,3,3,0,Tanpa perabotan,1,115,100,-7.34231,112.76803
690000000.0,Sukodono,2,1,0,Tanpa perabotan,1,60,141,-7.38897,112.70071
1000000000.0,Gedangan,3,2,0,Tanpa perabotan,1,90,120,-7.39003,112.73619
390000000.0,Taman,3,2,2,"Garasi, AC, Kabel video, Air, Sebagian perabotan, Deck, Wifi, Internet, Dapur lengkap, Halaman, Listrik, Teras, Fully fenced",2,140,78,-7.3659072,112.7111417
1000000000.0,Gedangan,3,2,0,"Garasi, Tanpa perabotan, Internet",1,72,120,-7.3970813,112.7469881
1470000000.0,Waru,3,3,0,"Garasi, Tanpa perabotan, Internet",1,100,100,-7.3423873,112.7160201
425000000.0,Taman,2,1,1,"Garasi, Halaman, AC, Tanpa perabotan",1,40,72,-7.3682573,112.7077638
2000000000.0,Waru,3,3,0,"Garasi, Ruang layanan, Fully fenced, Kabel video, Tanpa perabotan, Wifi",1,115,160,-7.3620313,112.7410223
498000000.0,Sedati,3,2,2,"Garasi, Dapur lengkap, Kabel video, Gas alam, Ruang kantor, Listrik, Tanpa perabotan, Fully fenced, Internet, Dapur terpadu, Halaman, Perapian, Air, Rubanah, Teras, Wifi",1,91,91,-7.3691674,112.7852277
1550000000.0,Waru,4,3,1,"Garasi, Tangki air, Tanpa perabotan, AC, Air, Wifi",1,101,150,-7.3645565,112.73553
625000000.0,Sedati,2,1,0,Tanpa perabotan,1,42,90,-7.3951247,112.8082562
2680000000.0,Waru,4,2,0,"Internet, Tanpa perabotan, Dapur lengkap",1,150,180,-7.34218,112.76802
1300000000.0,Sidoarjo,5,3,1,"AC, Tanpa perabotan",2,137,137,-7.4520511,112.6849812
415000000.0,Sukodono,2,1,0,"Garasi, Dapur lengkap, Halaman, Listrik, Wifi, Internet, Kabel video, Air, Tanpa perabotan",1,65,65,-7.3981,112.6737
600000000.0,Sidoarjo,2,1,1,"AC, Tanpa perabotan",1,56,84,-7.44011612,112.70100831
720000000.0,Gedangan,2,1,0,"Garasi, Tanpa perabotan, Kabel video, Wifi",1,65,96,-7.3892027,112.7369973
850000000.0,Sidoarjo,2,1,0,"Garasi, Tanpa perabotan, Listrik",1,60,120,-7.4295139,112.6905109
875000000.0,Buduran,2,1,0,"Air, Listrik",1,36,90,-7.4300171,112.6957181
750000000.0,Taman,2,1,0,"Air, Fully fenced, Tanpa perabotan",1,70,91,-7.3640361,112.7108056
260000000.0,Sukodono,2,1,0,"Garasi, Kabel video, Air, Tanpa perabotan, Wifi, Internet, Halaman, Listrik, Teras",1,50,50,-7.3981,112.6737
250000000.0,Prambon,2,1,0,"Garasi, Kabel video, Air, Tanpa perabotan, Internet, Halaman, Listrik, Wifi",1,91,91,-7.4443603,112.5842817
1100000000.0,Gedangan,2,2,0,"Garasi, Dapur lengkap, Halaman, Air, Tanpa perabotan, AC, Pemandangan panorama, Lemari pakaian bawaan, Listrik, Teras",1,70,105,-7.391717,112.7306136
3100000000.0,Waru,4,2,0,"Garasi, Air, Tanpa perabotan, Tangki air, Listrik, Fully fenced",1,340,180,-7.3434451,112.7685874
500000000.0,Waru,4,1,0,"Garasi, Tanpa perabotan",1,70,90,-7.3559,112.75598
1800000000.0,Sidoarjo,3,2,0,"Garasi, Gas alam, Listrik, Deck, Internet, Ruang kantor, Tanpa perabotan, Fully fenced",1,260,266,-7.4217,112.5322
850000000.0,Taman,3,2,0,"Garasi, AC, Listrik, Wifi, Internet, Dapur lengkap, Tanpa perabotan",2,100,135,-7.3778578,112.6411193
790000000.0,Candi,3,2,2,"Balkon, Tangki air, Listrik, Teras, Halaman, Air, Tanpa perabotan, Deck",2,110,72,-7.4869501,112.6973995
480000000.0,Sedati,3,1,0,"Garasi, Tanpa perabotan, Air",1,55,70,-7.40345,112.76539
230000000.0,Sedati,2,1,1,"Garasi, Tanpa perabotan, Air",1,55,102,-7.3952,112.7675
865000000.0,Waru,2,1,1,"Garasi, Air, Sebagian perabotan, Dapur terpadu, Listrik",1,45,67,-7.3645565,112.73553
950000000.0,Waru,3,2,2,"Garasi, Air, Sebagian perabotan, Dapur terpadu, Listrik",1,128,128,-7.3503078,112.7674661
1700000000.0,Waru,3,1,0,Tidak Ada,1,200,200,-7.3433654,112.768599
1000000000.0,Waru,6,3,0,Tidak Ada,3,240,145,-7.3608225,112.7293455
1700000000.0,Waru,4,2,0,Tidak Ada,1,200,200,-7.3433654,112.768599
750000000.0,Gedangan,2,2,0,Tidak Ada,2,46,72,-7.3917721,112.7306701
3250000000.0,Taman,5,3,0,Tidak Ada,1,360,360,-7.3742771,112.6395931
2200000000.0,Waru,3,2,0,Tidak Ada,2,130,120,-7.3432711,112.7683327
14000000000.0,Waru,10,8,0,Tidak Ada,3,600,915,-7.3646948,112.7351961
6250000000.0,Gedangan,2,1,0,Tidak Ada,1,54,105,-7.3917721,112.7306701
800000000.0,Sidoarjo,3,1,0,Tidak Ada,1,120,120,-7.4514112,112.6871692
1500000000.0,Gedangan,2,1,0,Tidak Ada,1,70,120,-7.3917721,112.7306701
1600000000.0,Waru,3,2,0,Tidak Ada,1,100,200,-7.3433654,112.768599
800000000.0,Gedangan,2,1,0,Tidak Ada,1,55,90,-7.3917721,112.7306701
895000000.0,Waru,4,3,0,Tidak Ada,1,120,130,-7.365102,112.7196817
2250000000.0,Waru,3,2,0,Tidak Ada,2,130,120,-7.3433654,112.768599
675000000.0,Gedangan,3,1,0,Tidak Ada,1,58,120,-7.3917721,112.7306701
820000000.0,Gedangan,2,1,0,Tidak Ada,1,70,91,-7.3917721,112.7306701
1250000000.0,Gedangan,3,2,0,Tidak Ada,1,79,135,-7.3917721,112.7306701
500000000.0,Sidoarjo,2,1,0,Tidak Ada,1,91,91,-7.4514112,112.6871692
575000000.0,Gedangan,2,1,0,Tidak Ada,1,36,72,-7.3917721,112.7306701
780000000.0,Gedangan,2,1,0,Tidak Ada,1,84,135,-7.3917721,112.7306701
915000000.0,Gedangan,2,2,0,Tidak Ada,2,165,115,-7.3917721,112.7306701
490000000.0,Gedangan,2,1,0,Tidak Ada,1,36,73,-7.3917721,112.7306701
2300000000.0,Gedangan,5,2,0,Tidak Ada,2,250,187,-7.3917721,112.7306701
950000000.0,Gedangan,3,2,0,Tidak Ada,1,77,128,-7.3917721,112.7306701
1950000000.0,Waru,3,2,0,Tidak Ada,2,105,105,-7.3433654,112.768599
1050000000.0,Gedangan,3,2,0,Tidak Ada,1,100,128,-7.3917721,112.7306701
